PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
13851,20180531,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20180628,,,,,,,,,106.16000,111.53000,110.12000,209667,0.034476,110.12000,110.16000,81200,1,1,110.12000,,20180531,0.034476,0.026146,0.023849,0.034593,0.032893,0.021608
13851,20180629,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20180702,20180627,0,,,1232,0.34016,0.00000,0.00000,,,20180730,,,,,,,,,108.27000,114.35000,109.70000,201815,-0.000725,109.67000,109.69000,84950,1,1,109.70000,,20180629,-0.003814,0.005359,0.003576,0.002790,0.000039,0.004842
13851,20180731,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20180830,,,,,,,,,109.27000,115.29000,111.63000,196819,0.017593,111.65000,111.66000,82550,1,1,111.63000,,20180731,0.017593,0.031573,0.030436,0.006837,0.005796,0.036022
13851,20180831,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20180927,,,,,,,,,111.86000,118.52000,118.18000,169175,0.058676,118.19000,118.20000,87300,1,1,118.18000,,20180831,0.058676,0.030233,0.027765,0.019201,0.017262,0.030263
13851,20180928,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20181002,20180927,0,,,1232,0.26493,0.00000,0.00000,,,20181030,,,,,,,,,116.27000,119.00000,119.00000,148257,0.009180,119.02000,119.05000,88150,1,1,119.00000,,20180928,0.006939,0.000425,-0.001212,-0.010332,-0.012399,0.004294
13851,20181031,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20181129,,,,,,,,,103.41000,119.62000,107.27000,438642,-0.098571,107.35000,107.37000,87700,1,1,107.27000,,20181031,-0.098571,-0.074045,-0.075113,-0.082375,-0.083353,-0.069403
13851,20181130,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20181230,,,,,,,,,101.86000,112.52000,108.79000,365881,0.014170,108.69000,108.79000,87300,1,1,108.79000,,20181130,0.014170,0.018512,0.016171,0.000656,-0.001152,0.017859
13851,20181231,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20181221,20181218,0,,,1232,0.39575,0.00000,0.00000,,,20190130,,,,,,,,,92.80000,110.17000,100.23000,446887,-0.075046,100.12000,100.14000,80100,1,1,100.23000,,20181231,-0.078684,-0.089890,-0.092124,-0.099321,-0.102875,-0.091777
13851,20190131,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20190227,,,,,,,,,96.81000,106.70000,106.70000,328443,0.064551,106.67000,106.70000,82100,1,1,106.70000,,20190131,0.064551,0.088294,0.087067,0.120260,0.119340,0.078684
13851,20190228,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20190328,,,,,,,,,106.87000,110.49000,110.32000,196919,0.033927,110.28000,110.30000,77750,1,1,110.32000,,20190228,0.033927,0.032724,0.030666,0.038572,0.037065,0.029729
13851,20190329,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20190326,20190321,0,,,1232,0.47194,0.00000,0.00000,,,20190429,,,,,,,,,108.39000,112.18000,112.18000,230476,0.021138,112.15000,112.16000,76350,1,1,112.18000,,20190329,0.016860,0.012962,0.011140,-0.003908,-0.006087,0.017924
13851,20190430,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20190530,,,,,,,,,111.41000,114.71000,114.71000,160457,0.022553,114.71000,114.72000,75550,1,1,114.71000,,20190430,0.022553,0.037893,0.036700,0.020355,0.019162,0.039313
13851,20190531,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20190627,,,,,,,,,111.82000,114.59000,112.19000,217413,-0.021968,112.11000,112.12000,77950,1,1,112.19000,,20190531,-0.021968,-0.061679,-0.063898,-0.064571,-0.066402,-0.065778
13851,20190628,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20190621,20190618,0,,,1232,0.45274,0.00000,0.00000,,,20190702,,,,,,,,,111.43000,120.45000,118.60000,182432,0.061171,118.59000,118.60000,82050,1,1,118.60000,,20190628,0.057135,0.067279,0.065283,0.049002,0.046094,0.068930
13851,20190731,20200903,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20190829,,,,,,,,,119.84000,123.04000,120.73000,242001,0.017960,120.76000,120.76000,83350,1,1,120.73000,,20190731,0.017960,0.011854,0.010702,-0.005245,-0.006280,0.013128
13851,20190830,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20190929,,,,,,,,,115.63000,121.23000,121.05000,271291,0.002651,121.01000,121.02000,87650,1,1,121.05000,,20190830,0.002651,-0.020339,-0.022372,-0.040001,-0.041599,-0.018092
13851,20190930,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20190930,20190925,0,,,1232,0.42452,0.00000,0.00000,,,20191030,,,,,,,,,118.53000,123.03000,119.25000,336207,-0.011363,119.19000,119.23000,85750,1,1,119.25000,,20190930,-0.014870,0.016033,0.014169,0.017681,0.015360,0.017181
13851,20191031,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20191128,,,,,,,,,115.87000,120.52000,120.02000,343649,0.006457,119.96000,119.98000,76300,1,1,120.02000,,20191031,0.006457,0.019257,0.018086,0.006291,0.005261,0.020432
13851,20191129,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20191230,,,,,,,,,119.06000,124.43000,123.97000,152772,0.032911,123.97000,124.02000,74050,1,1,123.97000,,20191129,0.032911,0.034999,0.032986,0.026601,0.024938,0.034047
13851,20191231,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20191220,20191217,0,,,1232,0.50458,0.00000,0.00000,,,20200130,,,,,,,,,122.52000,125.91000,125.56000,105569,0.016896,125.61000,125.63000,74900,1,1,125.56000,,20191231,0.012826,0.028489,0.026242,0.044379,0.040641,0.028590
13851,20200131,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20200227,,,,,,,,,125.79000,132.62000,130.25999,152522,0.037432,130.24001,130.25999,76500,1,1,130.25999,,20200131,0.037432,-0.001728,-0.002849,-0.013334,-0.014200,-0.001628
13851,20200228,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20200330,,,,,,,,,120.90000,137.08000,120.90000,278483,-0.071856,120.67000,120.73000,81700,1,1,120.90000,,20200228,-0.071856,-0.077918,-0.079868,-0.069814,-0.071321,-0.084110
13851,20200331,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20200331,20200326,0,,,1232,0.44548,0.00000,0.00000,,,20200429,,,,,,,,,90.36000,129.96001,106.48000,439690,-0.115587,106.48000,106.54000,76150,1,1,106.48000,,20200331,-0.119272,-0.141733,-0.143685,-0.207503,-0.209773,-0.125119
13851,20200430,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20200528,,,,,,,,,101.08000,120.07000,118.94000,208796,0.117017,118.91000,118.97000,75700,1,1,118.94000,,20200430,0.117017,0.129674,0.128408,0.153868,0.152519,0.126844
13851,20200529,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20200629,,,,,,,,,116.03000,125.92000,125.92000,255660,0.058685,125.82000,125.92000,74750,1,1,125.92000,,20200529,0.058685,0.053739,0.051688,0.064070,0.062277,0.045282
13851,20200630,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20200619,20200616,0,,,1232,0.34612,0.00000,0.00000,,,20200730,,,,,,,,,123.93000,131.00000,131.00000,177903,0.043092,131.06000,131.12000,74650,1,1,131.00000,,20200630,0.040343,0.025299,0.023522,0.057391,0.054855,0.018388
13851,20200731,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20200830,,,,,,,,,132.78000,142.22000,140.19000,136878,0.070153,140.09000,140.14000,75900,1,1,140.19000,,20200731,0.070153,0.055531,0.054411,0.040737,0.039671,0.055101
13851,20200831,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20200903,,,,,,,,,138.08000,153.48000,153.48000,149080,0.094800,153.50999,153.58000,79050,1,1,153.48000,,20200831,0.094800,0.068442,0.066798,0.038884,0.037315,0.070065
13851,20200930,20241231,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20200929,20200924,0,,,1232,0.23949,0.00000,0.00000,,,20201029,,,,,,,,,140.25999,156.38000,147.39999,227225,-0.038054,147.30000,147.39999,82000,1,1,147.39999,,20200930,-0.039614,-0.035056,-0.036515,-0.027356,-0.029264,-0.039228
13851,20201030,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20201129,,,,,,,,,141.23000,154.89999,141.23000,155298,-0.041859,141.25999,141.32001,82500,1,1,141.23000,,20201030,-0.041859,-0.020178,-0.021218,0.000584,-0.000483,-0.027666
13851,20201130,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20201230,,,,,,,,,142.35001,156.24001,156.24001,237449,0.106281,156.17000,156.24001,80650,1,1,156.24001,,20201130,0.106281,0.123707,0.122019,0.174412,0.172530,0.107546
13851,20201231,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20201218,20201215,0,,,1232,0.30982,0.00000,0.00000,,,20210128,,,,,,,,,155.11000,162.85001,161.28999,167986,0.034305,161.16000,161.25999,81550,1,1,161.28999,,20201231,0.032322,0.045048,0.043244,0.072853,0.069761,0.037121
13851,20210129,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20210225,,,,,,,,,160.07001,171.16000,163.86000,274647,0.015934,163.82001,163.89000,88100,1,1,163.86000,,20210129,0.015934,-0.000631,-0.001611,0.073192,0.072453,-0.011137
13851,20210226,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20210330,,,,,,,,,161.60001,178.03999,162.89999,275260,-0.005859,162.77000,162.89999,89950,1,1,162.89999,,20210226,-0.005859,0.029196,0.027888,0.067528,0.066370,0.026091
13851,20210331,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20210331,20210326,0,,,1232,0.09204,0.00000,0.00000,,,20210429,,,,,,,,,149.99500,167.89999,160.86000,393228,-0.011958,160.86000,160.89000,86800,1,1,160.86000,,20210331,-0.012523,0.030573,0.029086,0.012449,0.010736,0.042439
13851,20210430,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20210527,,,,,,,,,163.41000,175.61000,172.21001,179454,0.070558,172.21001,172.28999,85700,1,1,172.21001,,20210430,0.070558,0.048190,0.047301,0.016612,0.015805,0.052425
13851,20210528,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20210629,,,,,,,,,159.69000,171.03000,170.39000,257892,-0.010569,170.34000,170.39000,85150,1,1,170.39000,,20210528,-0.010569,0.007092,0.005786,0.013179,0.011995,0.005487
13851,20210630,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20210616,20210611,0,,,1232,0.12601,0.00000,0.00000,,,20210729,,,,,,,,,164.95000,173.42999,173.42999,151263,0.018581,173.39000,173.42999,88250,1,1,173.42999,,20210630,0.017841,0.023422,0.022021,0.021482,0.019631,0.022214
13851,20210730,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20210830,,,,,,,,,167.02000,176.07001,175.03000,221219,0.009226,175.02000,175.08000,83000,1,1,175.03000,,20210730,0.009226,0.011828,0.010952,-0.033644,-0.034465,0.022748
13851,20210831,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20210929,,,,,,,,,174.41000,183.35001,182.24001,135784,0.041193,182.25000,182.31000,82350,1,1,182.24001,,20210831,0.041193,0.027146,0.025841,0.018892,0.017615,0.028990
13851,20210930,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20210930,20210927,0,,,1232,0.33410,0.00000,0.00000,,,20211028,,,,,,,,,175.60001,183.38000,175.60001,194703,-0.034602,175.52000,175.60001,87350,1,1,175.60001,,20210930,-0.036435,-0.042243,-0.043531,-0.028472,-0.030084,-0.047569
13851,20211029,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20211129,,,,,,,,,174.96001,190.67999,190.67999,152931,0.085877,190.61000,190.64999,89250,1,1,190.67999,,20211029,0.085877,0.064651,0.063760,0.026557,0.025517,0.069144
13851,20211130,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20211230,,,,,,,,,183.14999,193.75000,183.14999,248882,-0.039490,183.14999,183.28000,92000,1,1,183.14999,,20211130,-0.039490,-0.018350,-0.019707,-0.046540,-0.047915,-0.008334
13851,20211231,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20211217,20211214,0,,,1232,0.44492,0.00000,0.00000,,,20220130,,,,,,,,,173.56000,184.45000,181.82001,298901,-0.004832,181.86000,181.92000,81400,1,1,181.82001,,20211231,-0.007262,0.033341,0.031573,-0.001760,-0.004799,0.043613
13851,20220131,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20220227,,,,,,,,,156.50999,182.21001,165.39999,425012,-0.090309,165.36000,165.37000,76500,1,1,165.39999,,20220131,-0.090309,-0.059822,-0.060568,-0.068191,-0.068869,-0.052585
13851,20220228,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,,,0,,,,,,,,,20220330,,,,,,,,,153.37000,171.61000,160.97000,275799,-0.026784,160.95000,161.03999,75050,1,1,160.97000,,20220228,-0.026784,-0.021838,-0.023121,-0.007412,-0.008369,-0.031361
13851,20220331,,73,5,6726,46432F39,MTUM,ISHARES TRUST,,MTUM,525990,B,A,R,37493,0,5,6726,46432F39,,,,,,20220330,20220325,0,,,1232,0.37738,0.00000,0.00000,,,20220428,,,,,,,,,150.07001,172.74001,168.27000,263932,0.047695,168.07001,168.12000,73500,1,1,168.27000,,20220331,0.045350,0.030506,0.028940,0.015438,0.013759,0.035773
